Time,Total Mechanical Energy,Moving Average
0.889,-95.1681,-95.4884
0.8891,-95.1684,-95.4883
0.8892,-95.1687,-95.4882
0.8893,-95.169,-95.488
0.8894,-95.1694,-95.4879
0.8895,-95.1698,-95.4877
0.8896,-95.1702,-95.4876
0.8897,-95.1706,-95.4874
0.8898,-95.171,-95.4873
0.8899,-95.1715,-95.4872
0.89,-95.1719,-95.487
0.8901,-95.1724,-95.4869
0.8902,-95.173,-95.4868
0.8903,-95.1735,-95.4866
0.8904,-95.174,-95.4865
0.8905,-95.1746,-95.4863
0.8906,-95.1752,-95.4862
0.8907,-95.1758,-95.4861
0.8908,-95.1764,-95.4859
0.8909,-95.1771,-95.4858
0.891,-95.1777,-95.4857
0.8911,-95.1784,-95.4855
0.8912,-95.1791,-95.4854
0.8913,-95.1799,-95.4853
0.8914,-95.1806,-95.4852
0.8915,-95.1814,-95.485
0.8916,-95.1822,-95.4849
0.8917,-95.183,-95.4848
0.8918,-95.1838,-95.4846
0.8919,-95.1846,-95.4845
0.892,-95.1855,-95.4844
0.8921,-95.1864,-95.4843
0.8922,-95.1873,-95.4841
0.8923,-95.1882,-95.484
0.8924,-95.1891,-95.4839
0.8925,-95.1901,-95.4838
0.8926,-95.1911,-95.4837
0.8927,-95.1921,-95.4835
0.8928,-95.1931,-95.4834
0.8929,-95.1941,-95.4833
0.893,-95.1952,-95.4832
0.8931,-95.1962,-95.4831
0.8932,-95.1973,-95.4829
0.8933,-95.1985,-95.4828
0.8934,-95.1996,-95.4827
0.8935,-95.2007,-95.4826
0.8936,-95.2019,-95.4825
0.8937,-95.2031,-95.4824
0.8938,-95.2043,-95.4822
0.8939,-95.2055,-95.4821
0.894,-95.2068,-95.482
0.8941,-95.2081,-95.4819
0.8942,-95.2094,-95.4818
0.8943,-95.2107,-95.4817
0.8944,-95.212,-95.4816
0.8945,-95.2133,-95.4815
0.8946,-95.2147,-95.4814
0.8947,-95.2161,-95.4813
0.8948,-95.2175,-95.4811
0.8949,-95.2189,-95.481
0.895,-95.2203,-95.4809
0.8951,-95.2218,-95.4808
0.8952,-95.2233,-95.4807
0.8953,-95.2248,-95.4806
0.8954,-95.2263,-95.4805
0.8955,-95.2278,-95.4804
0.8956,-95.2294,-95.4803
0.8957,-95.231,-95.4802
0.8958,-95.2326,-95.4801
0.8959,-95.2342,-95.48
0.896,-95.2358,-95.4799
0.8961,-95.2375,-95.4798
0.8962,-95.2391,-95.4797
0.8963,-95.2408,-95.4797
0.8964,-95.2425,-95.4796
0.8965,-95.2443,-95.4795
0.8966,-95.246,-95.4794
0.8967,-95.2478,-95.4793
0.8968,-95.2496,-95.4792
0.8969,-95.2514,-95.4791
0.897,-95.2532,-95.479
0.8971,-95.255,-95.4789
0.8972,-95.2569,-95.4788
0.8973,-95.2588,-95.4788
0.8974,-95.2607,-95.4787
0.8975,-95.2626,-95.4786
0.8976,-95.2645,-95.4785
0.8977,-95.2665,-95.4784
0.8978,-95.2685,-95.4783
0.8979,-95.2704,-95.4783
0.898,-95.2725,-95.4782
0.8981,-95.2745,-95.4781
0.8982,-95.2765,-95.478
0.8983,-95.2786,-95.4779
0.8984,-95.2807,-95.4779
0.8985,-95.2828,-95.4778
0.8986,-95.2849,-95.4777
0.8987,-95.287,-95.4776
0.8988,-95.2892,-95.4776
0.8989,-95.2914,-95.4775
0.899,-95.2936,-95.4774
0.8991,-95.2958,-95.4774
0.8992,-95.298,-95.4773
0.8993,-95.3003,-95.4772
0.8994,-95.3025,-95.4771
0.8995,-95.3048,-95.4771
0.8996,-95.3071,-95.477
0.8997,-95.3094,-95.477
0.8998,-95.3118,-95.4769
0.8999,-95.3141,-95.4768
0.9,-95.3165,-95.4768
0.9001,-95.3189,-95.4767
0.9002,-95.3213,-95.4766
0.9003,-95.3237,-95.4766
0.9004,-95.3262,-95.4765
0.9005,-95.3286,-95.4765
0.9006,-95.3311,-95.4764
0.9007,-95.3336,-95.4764
0.9008,-95.3361,-95.4763
0.9009,-95.3387,-95.4762
0.901,-95.3412,-95.4762
0.9011,-95.3438,-95.4761
0.9012,-95.3464,-95.4761
0.9013,-95.349,-95.476
0.9014,-95.3516,-95.476
0.9015,-95.3543,-95.4759
0.9016,-95.3569,-95.4759
0.9017,-95.3596,-95.4759
0.9018,-95.3623,-95.4758
0.9019,-95.365,-95.4758
0.902,-95.3677,-95.4757
0.9021,-95.3705,-95.4757
0.9022,-95.3732,-95.4756
0.9023,-95.376,-95.4756
0.9024,-95.3788,-95.4756
0.9025,-95.3816,-95.4755
0.9026,-95.3844,-95.4755
0.9027,-95.3873,-95.4755
0.9028,-95.3901,-95.4754
0.9029,-95.393,-95.4754
0.903,-95.3959,-95.4754
0.9031,-95.3988,-95.4753
0.9032,-95.4017,-95.4753
0.9033,-95.4047,-95.4753
0.9034,-95.4076,-95.4752
0.9035,-95.4106,-95.4752
0.9036,-95.4136,-95.4752
0.9037,-95.4166,-95.4752
0.9038,-95.4197,-95.4751
0.9039,-95.4227,-95.4751
0.904,-95.4258,-95.4751
0.9041,-95.4288,-95.4751
0.9042,-95.4319,-95.475
0.9043,-95.435,-95.475
0.9044,-95.4382,-95.475
0.9045,-95.4413,-95.475
0.9046,-95.4444,-95.475
0.9047,-95.4476,-95.475
0.9048,-95.4508,-95.4749
0.9049,-95.454,-95.4749
0.905,-95.4572,-95.4749
0.9051,-95.4605,-95.4749
0.9052,-95.4637,-95.4749
0.9053,-95.467,-95.4749
0.9054,-95.4703,-95.4749
0.9055,-95.4735,-95.4749
0.9056,-95.4769,-95.4749
0.9057,-95.4802,-95.4749
0.9058,-95.4835,-95.4749
0.9059,-95.4869,-95.4749
0.906,-95.4903,-95.4749
0.9061,-95.4936,-95.4749
0.9062,-95.497,-95.4749
0.9063,-95.5005,-95.4749
0.9064,-95.5039,-95.4749
0.9065,-95.5073,-95.4749
0.9066,-95.5108,-95.4749
0.9067,-95.5143,-95.4749
0.9068,-95.5178,-95.4749
0.9069,-95.5213,-95.4749
0.907,-95.5248,-95.4749
0.9071,-95.5283,-95.4749
0.9072,-95.5319,-95.4749
0.9073,-95.5354,-95.475
0.9074,-95.539,-95.475
0.9075,-95.5426,-95.475
0.9076,-95.5462,-95.475
0.9077,-95.5498,-95.475
0.9078,-95.5534,-95.475
0.9079,-95.5571,-95.4751
0.908,-95.5607,-95.4751
0.9081,-95.5644,-95.4751
0.9082,-95.5681,-95.4751
0.9083,-95.5718,-95.4752
0.9084,-95.5755,-95.4752
0.9085,-95.5792,-95.4752
0.9086,-95.583,-95.4752
0.9087,-95.5867,-95.4753
0.9088,-95.5905,-95.4753
0.9089,-95.5943,-95.4753
0.909,-95.5981,-95.4754
0.9091,-95.6019,-95.4754
0.9092,-95.6057,-95.4754
0.9093,-95.6095,-95.4755
0.9094,-95.6134,-95.4755
0.9095,-95.6172,-95.4756
0.9096,-95.6211,-95.4756
0.9097,-95.625,-95.4756
0.9098,-95.6289,-95.4757
0.9099,-95.6328,-95.4757
0.91,-95.6367,-95.4758
0.9101,-95.6406,-95.4758
0.9102,-95.6446,-95.4759
0.9103,-95.6485,-95.4759
0.9104,-95.6525,-95.476
0.9105,-95.6565,-95.476
0.9106,-95.6605,-95.4761
0.9107,-95.6645,-95.4761
0.9108,-95.6685,-95.4762
0.9109,-95.6725,-95.4762
0.911,-95.6765,-95.4763
0.9111,-95.6806,-95.4763
0.9112,-95.6847,-95.4764
0.9113,-95.6887,-95.4765
0.9114,-95.6928,-95.4765
0.9115,-95.6969,-95.4766
0.9116,-95.701,-95.4766
0.9117,-95.7051,-95.4767
0.9118,-95.7092,-95.4768
0.9119,-95.7134,-95.4768
0.912,-95.7175,-95.4769
0.9121,-95.7217,-95.477
0.9122,-95.7259,-95.4771
0.9123,-95.73,-95.4771
0.9124,-95.7342,-95.4772
0.9125,-95.7384,-95.4773
0.9126,-95.7426,-95.4773
0.9127,-95.7469,-95.4774
0.9128,-95.7511,-95.4775
0.9129,-95.7553,-95.4776
0.913,-95.7596,-95.4777
0.9131,-95.7638,-95.4777
0.9132,-95.7681,-95.4778
0.9133,-95.7724,-95.4779
0.9134,-95.7767,-95.478
0.9135,-95.781,-95.4781
0.9136,-95.7853,-95.4782
0.9137,-95.7896,-95.4783
0.9138,-95.7939,-95.4784
0.9139,-95.7982,-95.4784
0.914,-95.8026,-95.4785
0.9141,-95.8069,-95.4786
0.9142,-95.8113,-95.4787
0.9143,-95.8157,-95.4788
0.9144,-95.8201,-95.4789
0.9145,-95.8244,-95.479
0.9146,-95.8288,-95.4791
0.9147,-95.8332,-95.4792
0.9148,-95.8376,-95.4793
0.9149,-95.8421,-95.4794
0.915,-95.8465,-95.4795
0.9151,-95.8509,-95.4796
0.9152,-95.8554,-95.4797
0.9153,-95.8598,-95.4799
0.9154,-95.8643,-95.48
0.9155,-95.8687,-95.4801
0.9156,-95.8732,-95.4802
0.9157,-95.8777,-95.4803
0.9158,-95.8822,-95.4804
0.9159,-95.8867,-95.4805
0.916,-95.8912,-95.4807
0.9161,-95.8957,-95.4808
0.9162,-95.9002,-95.4809
0.9163,-95.9047,-95.481
0.9164,-95.9092,-95.4811
0.9165,-95.9138,-95.4813
0.9166,-95.9183,-95.4814
0.9167,-95.9229,-95.4815
0.9168,-95.9274,-95.4816
0.9169,-95.932,-95.4818
0.917,-95.9365,-95.4819
0.9171,-95.9411,-95.482
0.9172,-95.9457,-95.4822
0.9173,-95.9503,-95.4823
0.9174,-95.9549,-95.4824
0.9175,-95.9595,-95.4826
0.9176,-95.9641,-95.4827
0.9177,-95.9687,-95.4828
0.9178,-95.9733,-95.483
0.9179,-95.9779,-95.4831
0.918,-95.9825,-95.4833
0.9181,-95.9871,-95.4834
0.9182,-95.9918,-95.4835
0.9183,-95.9964,-95.4837
0.9184,-96.001,-95.4838
0.9185,-96.0057,-95.484
0.9186,-96.0103,-95.4841
0.9187,-96.015,-95.4843
0.9188,-96.0196,-95.4844
0.9189,-96.0243,-95.4846
0.919,-96.029,-95.4847
0.9191,-96.0336,-95.4849
0.9192,-96.0383,-95.4851
0.9193,-96.043,-95.4852
0.9194,-96.0476,-95.4854
0.9195,-96.0523,-95.4855
0.9196,-96.057,-95.4857
0.9197,-96.0617,-95.4859
0.9198,-96.0664,-95.486
0.9199,-96.0711,-95.4862
0.92,-96.0758,-95.4864
0.9201,-96.0805,-95.4865
0.9202,-96.0852,-95.4867
0.9203,-96.0899,-95.4869
0.9204,-96.0946,-95.487
0.9205,-96.0993,-95.4872
0.9206,-96.104,-95.4874
0.9207,-96.1087,-95.4876
0.9208,-96.1134,-95.4877
0.9209,-96.1182,-95.4879
0.921,-96.1229,-95.4881
0.9211,-96.1276,-95.4883
0.9212,-96.1323,-95.4884
0.9213,-96.137,-95.4886
0.9214,-96.1418,-95.4888
0.9215,-96.1465,-95.489
0.9216,-96.1512,-95.4892
0.9217,-96.1559,-95.4894
0.9218,-96.1607,-95.4896
0.9219,-96.1654,-95.4897
0.922,-96.1701,-95.4899
0.9221,-96.1749,-95.4901
0.9222,-96.1796,-95.4903
0.9223,-96.1843,-95.4905
0.9224,-96.189,-95.4907
0.9225,-96.1938,-95.4909
0.9226,-96.1985,-95.4911
0.9227,-96.2032,-95.4913
0.9228,-96.208,-95.4915
0.9229,-96.2127,-95.4917
0.923,-96.2174,-95.4919
0.9231,-96.2222,-95.4921
0.9232,-96.2269,-95.4923
0.9233,-96.2316,-95.4925
0.9234,-96.2363,-95.4927
0.9235,-96.2411,-95.4929
0.9236,-96.2458,-95.4932
0.9237,-96.2505,-95.4934
0.9238,-96.2552,-95.4936
0.9239,-96.2599,-95.4938
0.924,-96.2647,-95.494
0.9241,-96.2694,-95.4942
0.9242,-96.2741,-95.4944
0.9243,-96.2788,-95.4947
0.9244,-96.2835,-95.4949
0.9245,-96.2882,-95.4951
0.9246,-96.2929,-95.4953
0.9247,-96.2976,-95.4955
0.9248,-96.3023,-95.4958
0.9249,-96.307,-95.496
0.925,-96.3117,-95.4962
0.9251,-96.3164,-95.4964
0.9252,-96.3211,-95.4967
0.9253,-96.3257,-95.4969
0.9254,-96.3304,-95.4971
0.9255,-96.3351,-95.4974
0.9256,-96.3398,-95.4976
0.9257,-96.3444,-95.4978
0.9258,-96.3491,-95.4981
0.9259,-96.3538,-95.4983
0.926,-96.3584,-95.4985
0.9261,-96.3631,-95.4988
0.9262,-96.3677,-95.499
0.9263,-96.3724,-95.4993
0.9264,-96.377,-95.4995
0.9265,-96.3816,-95.4997
0.9266,-96.3863,-95.5
0.9267,-96.3909,-95.5002
0.9268,-96.3955,-95.5005
0.9269,-96.4001,-95.5007
0.927,-96.4047,-95.501
0.9271,-96.4093,-95.5012
0.9272,-96.4139,-95.5015
0.9273,-96.4185,-95.5017
0.9274,-96.4231,-95.502
0.9275,-96.4277,-95.5022
0.9276,-96.4322,-95.5025
0.9277,-96.4368,-95.5028
0.9278,-96.4414,-95.503
0.9279,-96.4459,-95.5033
0.928,-96.4505,-95.5035
0.9281,-96.455,-95.5038
0.9282,-96.4595,-95.5041
0.9283,-96.4641,-95.5043
0.9284,-96.4686,-95.5046
0.9285,-96.4731,-95.5049
0.9286,-96.4776,-95.5051
0.9287,-96.4821,-95.5054
0.9288,-96.4866,-95.5057
0.9289,-96.4911,-95.5059
0.929,-96.4955,-95.5062
0.9291,-96.5,-95.5065
0.9292,-96.5045,-95.5067
0.9293,-96.5089,-95.507
0.9294,-96.5134,-95.5073
0.9295,-96.5178,-95.5076
0.9296,-96.5222,-95.5078
0.9297,-96.5266,-95.5081
0.9298,-96.531,-95.5084
0.9299,-96.5354,-95.5087
0.93,-96.5398,-95.509
0.9301,-96.5442,-95.5092
0.9302,-96.5486,-95.5095
0.9303,-96.5529,-95.5098
0.9304,-96.5573,-95.5101
0.9305,-96.5616,-95.5104
0.9306,-96.566,-95.5107
0.9307,-96.5703,-95.511
0.9308,-96.5746,-95.5113
0.9309,-96.5789,-95.5115
0.931,-96.5832,-95.5118
0.9311,-96.5875,-95.5121
0.9312,-96.5917,-95.5124
0.9313,-96.596,-95.5127
0.9314,-96.6002,-95.513
0.9315,-96.6045,-95.5133
0.9316,-96.6087,-95.5136
0.9317,-96.6129,-95.5139
0.9318,-96.6171,-95.5142
0.9319,-96.6213,-95.5145
0.932,-96.6255,-95.5148
0.9321,-96.6297,-95.5151
0.9322,-96.6338,-95.5154
0.9323,-96.638,-95.5157
0.9324,-96.6421,-95.516
0.9325,-96.6462,-95.5163
0.9326,-96.6503,-95.5166
0.9327,-96.6544,-95.5169
0.9328,-96.6585,-95.5173
0.9329,-96.6626,-95.5176
0.933,-96.6666,-95.5179
0.9331,-96.6707,-95.5182
0.9332,-96.6747,-95.5185
0.9333,-96.6787,-95.5188
0.9334,-96.6827,-95.5191
0.9335,-96.6867,-95.5194
0.9336,-96.6907,-95.5198
0.9337,-96.6947,-95.5201
0.9338,-96.6986,-95.5204
0.9339,-96.7026,-95.5207
0.934,-96.7065,-95.521
0.9341,-96.7104,-95.5214
0.9342,-96.7143,-95.5217
0.9343,-96.7182,-95.522
0.9344,-96.722,-95.5223
0.9345,-96.7259,-95.5227
0.9346,-96.7297,-95.523
0.9347,-96.7336,-95.5233
0.9348,-96.7374,-95.5236
0.9349,-96.7412,-95.524
0.935,-96.7449,-95.5243
0.9351,-96.7487,-95.5246
0.9352,-96.7524,-95.5249
0.9353,-96.7562,-95.5253
0.9354,-96.7599,-95.5256
0.9355,-96.7636,-95.5259
0.9356,-96.7673,-95.5263
0.9357,-96.7709,-95.5266
0.9358,-96.7746,-95.527
0.9359,-96.7782,-95.5273
0.936,-96.7818,-95.5276
0.9361,-96.7854,-95.528
0.9362,-96.789,-95.5283
0.9363,-96.7926,-95.5286
0.9364,-96.7961,-95.529
0.9365,-96.7997,-95.5293
0.9366,-96.8032,-95.5297
0.9367,-96.8067,-95.53
0.9368,-96.8102,-95.5304
0.9369,-96.8136,-95.5307
0.937,-96.8171,-95.531
0.9371,-96.8205,-95.5314
0.9372,-96.8239,-95.5317
0.9373,-96.8273,-95.5321
0.9374,-96.8307,-95.5324
0.9375,-96.834,-95.5328
0.9376,-96.8374,-95.5331
0.9377,-96.8407,-95.5335
0.9378,-96.844,-95.5338
0.9379,-96.8473,-95.5342
0.938,-96.8505,-95.5345
0.9381,-96.8538,-95.5349
0.9382,-96.857,-95.5352
0.9383,-96.8602,-95.5356
0.9384,-96.8634,-95.536
0.9385,-96.8666,-95.5363
0.9386,-96.8697,-95.5367
0.9387,-96.8729,-95.537
0.9388,-96.876,-95.5374
0.9389,-96.8791,-95.5377
0.939,-96.8821,-95.5381
0.9391,-96.8852,-95.5385
0.9392,-96.8882,-95.5388
0.9393,-96.8912,-95.5392
0.9394,-96.8942,-95.5395
0.9395,-96.8972,-95.5399
0.9396,-96.9001,-95.5403
0.9397,-96.9031,-95.5406
0.9398,-96.906,-95.541
0.9399,-96.9088,-95.5414
0.94,-96.9117,-95.5417
0.9401,-96.9146,-95.5421
0.9402,-96.9174,-95.5425
0.9403,-96.9202,-95.5428
0.9404,-96.923,-95.5432
0.9405,-96.9257,-95.5436
0.9406,-96.9284,-95.5439
0.9407,-96.9312,-95.5443
0.9408,-96.9339,-95.5447
0.9409,-96.9365,-95.5451
0.941,-96.9392,-95.5454
0.9411,-96.9418,-95.5458
0.9412,-96.9444,-95.5462
0.9413,-96.947,-95.5465
0.9414,-96.9495,-95.5469
0.9415,-96.9521,-95.5473
0.9416,-96.9546,-95.5477
0.9417,-96.9571,-95.548
0.9418,-96.9596,-95.5484
0.9419,-96.962,-95.5488
0.942,-96.9644,-95.5492
0.9421,-96.9668,-95.5495
0.9422,-96.9692,-95.5499
0.9423,-96.9715,-95.5503
0.9424,-96.9739,-95.5507
0.9425,-96.9762,-95.5511
0.9426,-96.9785,-95.5514
0.9427,-96.9807,-95.5518
0.9428,-96.9829,-95.5522
0.9429,-96.9852,-95.5526
0.943,-96.9873,-95.553
0.9431,-96.9895,-95.5534
0.9432,-96.9916,-95.5537
0.9433,-96.9937,-95.5541
0.9434,-96.9958,-95.5545
0.9435,-96.9979,-95.5549
0.9436,-96.9999,-95.5553
0.9437,-97.0019,-95.5557
0.9438,-97.0039,-95.556
0.9439,-97.0059,-95.5564
0.944,-97.0078,-95.5568
0.9441,-97.0097,-95.5572
0.9442,-97.0116,-95.5576
0.9443,-97.0135,-95.558
0.9444,-97.0153,-95.5584
0.9445,-97.0171,-95.5587
0.9446,-97.0189,-95.5591
0.9447,-97.0207,-95.5595
0.9448,-97.0224,-95.5599
0.9449,-97.0241,-95.5603
0.945,-97.0258,-95.5607
0.9451,-97.0274,-95.5611
0.9452,-97.0291,-95.5615
0.9453,-97.0307,-95.5619
0.9454,-97.0322,-95.5623
0.9455,-97.0338,-95.5626
0.9456,-97.0353,-95.563
0.9457,-97.0368,-95.5634
0.9458,-97.0383,-95.5638
0.9459,-97.0397,-95.5642
0.946,-97.0411,-95.5646
0.9461,-97.0425,-95.565
0.9462,-97.0439,-95.5654
0.9463,-97.0452,-95.5658
0.9464,-97.0465,-95.5662
0.9465,-97.0478,-95.5666
0.9466,-97.0491,-95.567
0.9467,-97.0503,-95.5674
0.9468,-97.0515,-95.5678
0.9469,-97.0526,-95.5682
0.947,-97.0538,-95.5686
0.9471,-97.0549,-95.5689
0.9472,-97.056,-95.5693
0.9473,-97.057,-95.5697
0.9474,-97.0581,-95.5701
0.9475,-97.0591,-95.5705
0.9476,-97.06,-95.5709
0.9477,-97.061,-95.5713
0.9478,-97.0619,-95.5717
0.9479,-97.0628,-95.5721
0.948,-97.0636,-95.5725
0.9481,-97.0645,-95.5729
0.9482,-97.0653,-95.5733
0.9483,-97.066,-95.5737
0.9484,-97.0668,-95.5741
0.9485,-97.0675,-95.5745
0.9486,-97.0682,-95.5749
0.9487,-97.0688,-95.5753
0.9488,-97.0695,-95.5757
0.9489,-97.0701,-95.5761
0.949,-97.0706,-95.5765
0.9491,-97.0712,-95.5769
0.9492,-97.0717,-95.5773
0.9493,-97.0722,-95.5777
0.9494,-97.0726,-95.5781
0.9495,-97.073,-95.5785
0.9496,-97.0734,-95.5789
0.9497,-97.0738,-95.5793
0.9498,-97.0741,-95.5797
0.9499,-97.0744,-95.5801
0.95,-97.0747,-95.5805
0.9501,-97.0749,-95.5809
0.9502,-97.0751,-95.5813
0.9503,-97.0753,-95.5817
0.9504,-97.0755,-95.5821
0.9505,-97.0756,-95.5825
0.9506,-97.0757,-95.5829
0.9507,-97.0757,-95.5833
0.9508,-97.0758,-95.5837
0.9509,-97.0758,-95.5841
0.951,-97.0757,-95.5845
0.9511,-97.0757,-95.5849
0.9512,-97.0756,-95.5852
0.9513,-97.0754,-95.5856
0.9514,-97.0753,-95.586
0.9515,-97.0751,-95.5864
0.9516,-97.0749,-95.5868
0.9517,-97.0746,-95.5872
0.9518,-97.0744,-95.5876
0.9519,-97.074,-95.588
0.952,-97.0737,-95.5884
0.9521,-97.0733,-95.5888
0.9522,-97.0729,-95.5892
0.9523,-97.0725,-95.5896
0.9524,-97.072,-95.59
0.9525,-97.0715,-95.5904
0.9526,-97.071,-95.5908
0.9527,-97.0704,-95.5912
0.9528,-97.0698,-95.5916
0.9529,-97.0692,-95.592
0.953,-97.0686,-95.5924
0.9531,-97.0679,-95.5928
0.9532,-97.0672,-95.5932
0.9533,-97.0664,-95.5936
0.9534,-97.0656,-95.594
0.9535,-97.0648,-95.5944
0.9536,-97.064,-95.5948
0.9537,-97.0631,-95.5952
0.9538,-97.0622,-95.5956
0.9539,-97.0612,-95.5959
0.954,-97.0602,-95.5963
0.9541,-97.0592,-95.5967
0.9542,-97.0582,-95.5971
0.9543,-97.0571,-95.5975
0.9544,-97.056,-95.5979
0.9545,-97.0549,-95.5983
0.9546,-97.0537,-95.5987
0.9547,-97.0525,-95.5991
0.9548,-97.0513,-95.5995
0.9549,-97.05,-95.5999
0.955,-97.0487,-95.6003
0.9551,-97.0474,-95.6006
0.9552,-97.046,-95.601
0.9553,-97.0446,-95.6014
0.9554,-97.0432,-95.6018
0.9555,-97.0417,-95.6022
0.9556,-97.0402,-95.6026
0.9557,-97.0387,-95.603
0.9558,-97.0371,-95.6034
0.9559,-97.0356,-95.6037
0.956,-97.0339,-95.6041
0.9561,-97.0323,-95.6045
0.9562,-97.0306,-95.6049
0.9563,-97.0289,-95.6053
0.9564,-97.0271,-95.6057
0.9565,-97.0253,-95.6061
0.9566,-97.0235,-95.6064
0.9567,-97.0216,-95.6068
0.9568,-97.0197,-95.6072
0.9569,-97.0178,-95.6076
0.957,-97.0159,-95.608
0.9571,-97.0139,-95.6084
0.9572,-97.0119,-95.6087
0.9573,-97.0098,-95.6091
0.9574,-97.0077,-95.6095
0.9575,-97.0056,-95.6099
0.9576,-97.0034,-95.6103
0.9577,-97.0013,-95.6106
0.9578,-96.999,-95.611
0.9579,-96.9968,-95.6114
0.958,-96.9945,-95.6118
0.9581,-96.9922,-95.6121
0.9582,-96.9898,-95.6125
0.9583,-96.9874,-95.6129
0.9584,-96.985,-95.6133
0.9585,-96.9826,-95.6136
0.9586,-96.9801,-95.614
0.9587,-96.9776,-95.6144
0.9588,-96.975,-95.6148
0.9589,-96.9724,-95.6151
0.959,-96.9698,-95.6155
0.9591,-96.9672,-95.6159
0.9592,-96.9645,-95.6162
0.9593,-96.9618,-95.6166
0.9594,-96.959,-95.617
0.9595,-96.9562,-95.6174
0.9596,-96.9534,-95.6177
0.9597,-96.9506,-95.6181
0.9598,-96.9477,-95.6185
0.9599,-96.9448,-95.6188
0.96,-96.9418,-95.6192
0.9601,-96.9388,-95.6195
0.9602,-96.9358,-95.6199
0.9603,-96.9327,-95.6203
0.9604,-96.9297,-95.6206
0.9605,-96.9265,-95.621
0.9606,-96.9234,-95.6214
0.9607,-96.9202,-95.6217
0.9608,-96.917,-95.6221
0.9609,-96.9137,-95.6224
0.961,-96.9105,-95.6228
0.9611,-96.9071,-95.6231
0.9612,-96.9038,-95.6235
0.9613,-96.9004,-95.6239
0.9614,-96.897,-95.6242
0.9615,-96.8935,-95.6246
0.9616,-96.8901,-95.6249
0.9617,-96.8865,-95.6253
0.9618,-96.883,-95.6256
0.9619,-96.8794,-95.626
0.962,-96.8758,-95.6263
0.9621,-96.8721,-95.6267
0.9622,-96.8685,-95.627
0.9623,-96.8647,-95.6274
0.9624,-96.861,-95.6277
0.9625,-96.8572,-95.6281
0.9626,-96.8534,-95.6284
0.9627,-96.8495,-95.6287
0.9628,-96.8457,-95.6291
0.9629,-96.8417,-95.6294
0.963,-96.8378,-95.6298
0.9631,-96.8338,-95.6301
0.9632,-96.8298,-95.6304
0.9633,-96.8258,-95.6308
0.9634,-96.8217,-95.6311
0.9635,-96.8176,-95.6315
0.9636,-96.8134,-95.6318
0.9637,-96.8093,-95.6321
0.9638,-96.805,-95.6325
0.9639,-96.8008,-95.6328
0.964,-96.7965,-95.6331
0.9641,-96.7922,-95.6335
0.9642,-96.7879,-95.6338
0.9643,-96.7835,-95.6341
0.9644,-96.7791,-95.6344
0.9645,-96.7747,-95.6348
0.9646,-96.7702,-95.6351
0.9647,-96.7657,-95.6354
0.9648,-96.7612,-95.6357
0.9649,-96.7566,-95.6361
0.965,-96.752,-95.6364
0.9651,-96.7474,-95.6367
0.9652,-96.7427,-95.637
0.9653,-96.738,-95.6373
0.9654,-96.7333,-95.6377
0.9655,-96.7285,-95.638
0.9656,-96.7237,-95.6383
0.9657,-96.7189,-95.6386
0.9658,-96.714,-95.6389
0.9659,-96.7091,-95.6392
0.966,-96.7042,-95.6395
0.9661,-96.6993,-95.6398
0.9662,-96.6943,-95.6402
0.9663,-96.6892,-95.6405
0.9664,-96.6842,-95.6408
0.9665,-96.6791,-95.6411
0.9666,-96.674,-95.6414
0.9667,-96.6689,-95.6417
0.9668,-96.6637,-95.642
0.9669,-96.6585,-95.6423
0.967,-96.6532,-95.6426
0.9671,-96.648,-95.6429
0.9672,-96.6427,-95.6432
0.9673,-96.6373,-95.6435
0.9674,-96.632,-95.6438
0.9675,-96.6266,-95.6441
0.9676,-96.6211,-95.6444
0.9677,-96.6157,-95.6446
0.9678,-96.6102,-95.6449
0.9679,-96.6047,-95.6452
0.968,-96.5991,-95.6455
0.9681,-96.5935,-95.6458
0.9682,-96.5879,-95.6461
0.9683,-96.5823,-95.6464
0.9684,-96.5766,-95.6467
0.9685,-96.5709,-95.6469
0.9686,-96.5652,-95.6472
0.9687,-96.5594,-95.6475
0.9688,-96.5536,-95.6478
0.9689,-96.5478,-95.648
0.969,-96.5419,-95.6483
0.9691,-96.536,-95.6486
0.9692,-96.5301,-95.6489
0.9693,-96.5241,-95.6491
0.9694,-96.5182,-95.6494
0.9695,-96.5122,-95.6497
0.9696,-96.5061,-95.6499
0.9697,-96.5,-95.6502
0.9698,-96.4939,-95.6505
0.9699,-96.4878,-95.6507
0.97,-96.4817,-95.651
0.9701,-96.4755,-95.6513
0.9702,-96.4693,-95.6515
0.9703,-96.463,-95.6518
0.9704,-96.4567,-95.652
0.9705,-96.4504,-95.6523
0.9706,-96.4441,-95.6525
0.9707,-96.4377,-95.6528
0.9708,-96.4313,-95.653
0.9709,-96.4249,-95.6533
0.971,-96.4184,-95.6535
0.9711,-96.412,-95.6538
0.9712,-96.4055,-95.654
0.9713,-96.3989,-95.6543
0.9714,-96.3923,-95.6545
0.9715,-96.3857,-95.6548
0.9716,-96.3791,-95.655
0.9717,-96.3725,-95.6552
0.9718,-96.3658,-95.6555
0.9719,-96.3591,-95.6557
0.972,-96.3523,-95.6559
0.9721,-96.3456,-95.6562
0.9722,-96.3388,-95.6564
0.9723,-96.3319,-95.6566
0.9724,-96.3251,-95.6569
0.9725,-96.3182,-95.6571
0.9726,-96.3113,-95.6573
